node_name	degree.z	c.score
H_1031_Lepidoptera_Lepidoptera	-1.10401084299603	0
H_1032_Diptera_Chironomidae	-0.210003956128338	0.5
H_1034_Hymenoptera_Pteromalidae	-0.646053969522778	0
H_1035_Coleoptera_Coleoptera	-0.122589057848354	0
H_1036_Hymenoptera_Ichneumonidae	-0.0848442123032428	0
H_1038_Lepidoptera_Pseudozizeeria.maha	-0.106294284560819	0
H_1039_Orthoptera_Loxoblemmus	-0.124775575396281	0
H_1040_Diptera_Sciaridae	-0.0438520647859457	0.5
H_1041_Diptera_Chrysotus	-0.0848442123032428	0
H_1042_Lepidoptera_Lepidoptera	-0.0848442123032428	0
H_1043_Lepidoptera_Noctuidae	-0.0438520647859457	0.5
H_1044_Diptera_Diptera	-0.0848442123032428	0
H_1046_Lepidoptera_Vanessa.cardui	-0.0848442123032428	0
H_1049_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_1052_Diptera_Cecidomyiidae	-1.10401084299603	0
H_1053_Coleoptera_Coleoptera	-0.474705130491866	0
H_1054_Diptera_Phoridae	-0.142426094350121	0
H_1056_Hymenoptera_Ceraphronidae	-0.122589057848354	0
H_1057_Lepidoptera_Lepidoptera	-0.106294284560819	0
H_1058_Hemiptera_Hemiptera	-0.124775575396281	0
H_1059_Diptera_Bradysia	-0.124775575396281	0
H_1060_Diptera_Sphaeroceridae	-0.233171399110947	0
H_1061_Diptera_Cecidomyiidae	-0.261725285510233	0
H_1064_Diptera_Corynoptera	-0.124775575396281	0
H_1065_Diptera_Sciaridae	-0.0848442123032428	0
H_1066_Hemiptera_Aphididae	-0.0848442123032428	0
H_1067_Hemiptera_Sphedanolestes	-0.124775575396281	0
H_1072_Orthoptera_Tettigoniidae	-0.124775575396281	0
H_1073_Lepidoptera_Geometridae	-0.124775575396281	0
H_1080_Hymenoptera_Formica.cunicularia	-0.106294284560819	0
H_1081_Coleoptera_Chrysomelidae	-0.32878086076086	0
H_1082_Collembola_Homidia	-0.106294284560819	0
H_1084_Hymenoptera_Formica	-0.106294284560819	0
H_1085_Coleoptera_Cortinicara	-1.10401084299603	0
H_1088_Diptera_Diptera	-0.0848442123032428	0
H_1090_Lepidoptera_Lepidoptera	-0.0848442123032428	0
H_1093_Diptera_Corynoptera	-0.0848442123032428	0
H_1096_Hymenoptera_Formicidae	-0.106294284560819	0
H_1097_Hymenoptera_Formica	-0.106294284560819	0
H_1099_Hemiptera_Cicadellidae	-0.106294284560819	0
H_1100_Hymenoptera_Formica	-0.106294284560819	0
H_1102_Lepidoptera_Lycaenidae	-0.32878086076086	0
H_1105_Hymenoptera_Aphelinus	-0.122589057848354	0
H_1109_Diptera_Cecidomyiidae	-0.646053969522778	0
H_1110_Coleoptera_Chrysomelidae	-0.106294284560819	0
H_1114_Lepidoptera_Noctuidae	-0.106294284560819	0
H_1119_Hymenoptera_Formica	-0.106294284560819	0
H_1124_Diptera_Diptera	-0.124775575396281	0
H_1130_Diptera_Cecidomyiidae	-0.176380083713418	0.5
H_1132_Orthoptera_Trigonidium	-0.106294284560819	0
H_1133_Lepidoptera_Lepidoptera	-0.106294284560819	0
H_1137_Lepidoptera_Lepidoptera	-0.122589057848354	0
H_1142_Hymenoptera_Formica	-0.106294284560819	0
H_1146_Hymenoptera_Formica	-0.106294284560819	0
H_1151_Hemiptera_Hemiptera	-0.261725285510233	0
H_1153_Diptera_Sciaridae	-0.384572675608626	0
H_1155_Lepidoptera_Lepidoptera	-0.106294284560819	0
H_1161_Hymenoptera_Diapriidae	-0.0438520647859457	0.5
H_1163_Diptera_Cecidomyiidae	-0.284414806724993	0
H_1164_Hymenoptera_Formica	-0.106294284560819	0
H_1167_Hymenoptera_Formica	-0.106294284560819	0
H_1173_Hymenoptera_Formica	-0.106294284560819	0
H_1178_Diptera_Diptera	-0.124775575396281	0
H_1185_Coleoptera_Coleoptera	-0.106294284560819	0
H_1194_Orthoptera_Conocephalus.maculatus	-0.149290280939363	0.8438
H_1196_Hemiptera_Acyrthosiphon.pisum	0.965505009803414	0.8878
H_1198_Hemiptera_Aphis	-0.122589057848354	0
H_1202_Hemiptera_Aphididae	-1.10401084299603	0
H_1204_Diptera_Megaselia	-0.0438520647859457	0.5
H_1205_Hemiptera_Aphididae	-0.0262609408914963	0.6667
H_1208_Diptera_Cecidomyiidae	-0.0848442123032428	0
H_1213_Diptera_Sciaridae	-0.284414806724993	0
H_1214_Neuroptera_Neuroptera	-0.124775575396281	0
H_1219_Diptera_Forcipomyia	-0.0848442123032428	0
H_1220_Hemiptera_Cicadellidae	-0.0848442123032428	0
H_1221_Coleoptera_Anoplophora.glabripennis	-0.124775575396281	0
H_1222_Hemiptera_Aphididae	-0.522087894189994	0
H_1223_Hymenoptera_Nylanderia	-0.646053969522778	0
Hypsosinga_pygmaea	0.0977424824739259	0.4082
Larinia_argiopiformis	6.41256174697398	0.7777
Leucauge_blanda	10.188788536716	0.6903
Leucauge_celebesiana	1.15470053837925	0.4444
Linyphiidae_sp.4	-0.646053969522778	0
Linyphiidae_sp.5	-0.012901629216982	0.3704
Lycosidae_sp.1	-0.0828428000581866	0
Mendoza_elongata	3.12403736039779	0.4629
Mimetus_sp.	-0.0704147480596632	0.8
Myrmarachne_sp.	-0.012901629216982	0.8395
Neoscona_adianta	0.469640708472278	0.58
Neoscona_mellotteei	3.32086044112631	0.7163
Neoscona_scylloides	6.48054565643817	0.6781
Nephila_clavata	3.33850001608214	0.7531
Neriene_radiata	3.47430373081986	0.7595
Oxyopes_badius	-0.310480692234487	0.5
Oxyopes_sertatus	14.5903445988891	0.624
Oxytate_striatipes	3.39681466384255	0.6678
Pachygnatha_tenera	0.866025403784439	0.375
Parasteatoda_japonica	-0.236388708860348	0.6667
Pardosa_sp.	1.21459623628445	0.5185
Philodromus_sp.	1.47604993284622	0.5
Salticidae_sp.1	0.396264325950162	0.5139
Salticidae_sp.2	1.21459623628445	0.6605
Salticidae_sp.3	-1.10401084299603	0
Salticidae_sp.5	-0.558456236106508	0.32
Salticidae_sp.6	0.980569653418146	0.6975
Sitticus_sp.	-0.694844887828889	0.375
Tetragnatha_caudicula	7.09889766766963	0.7876
Tetragnatha_praedonia	4.80845334511972	0.7249
Tetragnatha_squamata	-0.150189668191642	0.32
Theridiidae_sp.	-0.522087894189994	0
Thomisus_labefactus	4.19637507229184	0.8336
Xysticus_sp.	11.2184238446483	0.7585
