"node_id"	"sp_name"	"module"	"flow"	"col"
649	"H_0674_Diptera_Dolichosciara"	5	0.00122249	"#80B1D3"
650	"H_0675_Orthoptera_Tettigoniidae"	4	0.00122249	"#FB8072"
653	"H_0678_Hemiptera_Anoecia"	1	0.00122249	"#8DD3C7"
661	"H_0686_Hemiptera_Cicadellidae"	1	0.00122249	"#8DD3C7"
669	"H_0697_Hemiptera_Anoecia"	1	0.00366748	"#8DD3C7"
695	"H_0727_Hymenoptera_Athalia"	2	0.00122249	"#FFFFB3"
700	"H_0732_Coleoptera_Coleoptera"	4	0.00244499	"#FB8072"
729	"H_0767_Hemiptera_Cicadellidae"	1	0.00122249	"#8DD3C7"
740	"H_0783_Hemiptera_Tuberculatus"	5	0.00122249	"#80B1D3"
742	"H_0789_Diptera_Diptera"	2	0.00122249	"#FFFFB3"
752	"H_0799_Hemiptera_Aphididae"	1	0.00488998	"#8DD3C7"
775	"H_0824_Hymenoptera_Hymenoptera"	1	0.00122249	"#8DD3C7"
785	"H_0835_Coleoptera_Coleoptera"	1	0.00122249	"#8DD3C7"
786	"H_0836_Diptera_Culicidae"	1	0.00122249	"#8DD3C7"
787	"H_0838_Diptera_Diptera"	7	0.00122249	"#B3DE69"
809	"H_0865_Coleoptera_Coleoptera"	1	0.00122249	"#8DD3C7"
844	"H_0907_Hymenoptera_Hymenoptera"	1	0.00122249	"#8DD3C7"
845	"H_0908_Lepidoptera_Ctenoplusia"	2	0.00122249	"#FFFFB3"
867	"H_0930_Hymenoptera_Hymenoptera"	1	0.00122249	"#8DD3C7"
883	"H_0949_Diptera_Cecidomyiidae"	1	0.00122249	"#8DD3C7"
893	"H_0960_Hemiptera_Aphididae"	4	0.0134474	"#FB8072"
895	"H_0964_Diptera_Diptera"	2	0.00122249	"#FFFFB3"
898	"H_0969_Hemiptera_Hemiptera"	9	0.00122249	"#D9D9D9"
901	"H_0972_Hemiptera_Hemiptera"	1	0.00122249	"#8DD3C7"
903	"H_0974_Diptera_Diptera"	8	0.00122249	"#FCCDE5"
926	"H_1002_Hemiptera_Aphididae"	1	0.00244499	"#8DD3C7"
927	"H_1004_Diptera_Diptera"	1	0.00122249	"#8DD3C7"
929	"H_1007_Diptera_Cecidomyiidae"	1	0.00122249	"#8DD3C7"
930	"H_1009_Coleoptera_Cantharidae"	2	0.00122249	"#FFFFB3"
959	"H_1046_Lepidoptera_Vanessa.cardui"	1	0.00122249	"#8DD3C7"
972	"H_1060_Diptera_Sphaeroceridae"	3	0.00122249	"#BEBADA"
998	"H_1093_Diptera_Corynoptera"	1	0.00122249	"#8DD3C7"
1028	"H_1137_Lepidoptera_Lepidoptera"	5	0.00122249	"#80B1D3"
1049	"H_1161_Hymenoptera_Diapriidae"	2	0.00122249	"#FFFFB3"
1086	"H_1205_Hemiptera_Aphididae"	1	0.00733496	"#8DD3C7"
1089	"H_1208_Diptera_Cecidomyiidae"	1	0.00122249	"#8DD3C7"
